interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,solar
2023-05-12T00:00:00-07:00,2023-05-12T07:00:00+00:00,2023-05-13T00:00:00-07:00,2023-05-13T07:00:00+00:00,ZP26,18654.1428
2023-05-13T00:00:00-07:00,2023-05-13T07:00:00+00:00,2023-05-14T00:00:00-07:00,2023-05-14T07:00:00+00:00,CAISO,128417.01565
2023-05-13T00:00:00-07:00,2023-05-13T07:00:00+00:00,2023-05-14T00:00:00-07:00,2023-05-14T07:00:00+00:00,NP15,17395.91411
2023-05-13T00:00:00-07:00,2023-05-13T07:00:00+00:00,2023-05-14T00:00:00-07:00,2023-05-14T07:00:00+00:00,SP15,93616.02555
2023-05-13T00:00:00-07:00,2023-05-13T07:00:00+00:00,2023-05-14T00:00:00-07:00,2023-05-14T07:00:00+00:00,ZP26,17405.07599
2023-05-14T00:00:00-07:00,2023-05-14T07:00:00+00:00,2023-05-15T00:00:00-07:00,2023-05-15T07:00:00+00:00,CAISO,128627.37483
2023-05-14T00:00:00-07:00,2023-05-14T07:00:00+00:00,2023-05-15T00:00:00-07:00,2023-05-15T07:00:00+00:00,NP15,18345.83536
2023-05-14T00:00:00-07:00,2023-05-14T07:00:00+00:00,2023-05-15T00:00:00-07:00,2023-05-15T07:00:00+00:00,SP15,92745.92107
2023-05-14T00:00:00-07:00,2023-05-14T07:00:00+00:00,2023-05-15T00:00:00-07:00,2023-05-15T07:00:00+00:00,ZP26,17535.6184
2023-05-15T00:00:00-07:00,2023-05-15T07:00:00+00:00,2023-05-16T00:00:00-07:00,2023-05-16T07:00:00+00:00,CAISO,126481.63625
2023-05-15T00:00:00-07:00,2023-05-15T07:00:00+00:00,2023-05-16T00:00:00-07:00,2023-05-16T07:00:00+00:00,NP15,19198.48711
2023-05-15T00:00:00-07:00,2023-05-15T07:00:00+00:00,2023-05-16T00:00:00-07:00,2023-05-16T07:00:00+00:00,SP15,90818.17027
2023-05-15T00:00:00-07:00,2023-05-15T07:00:00+00:00,2023-05-16T00:00:00-07:00,2023-05-16T07:00:00+00:00,ZP26,16464.97887
2023-05-16T00:00:00-07:00,2023-05-16T07:00:00+00:00,2023-05-17T00:00:00-07:00,2023-05-17T07:00:00+00:00,CAISO,123659.30735
2023-05-16T00:00:00-07:00,2023-05-16T07:00:00+00:00,2023-05-17T00:00:00-07:00,2023-05-17T07:00:00+00:00,NP15,19316.70126
2023-05-16T00:00:00-07:00,2023-05-16T07:00:00+00:00,2023-05-17T00:00:00-07:00,2023-05-17T07:00:00+00:00,SP15,86836.86177
2023-05-16T00:00:00-07:00,2023-05-16T07:00:00+00:00,2023-05-17T00:00:00-07:00,2023-05-17T07:00:00+00:00,ZP26,17505.74432
2023-05-17T00:00:00-07:00,2023-05-17T07:00:00+00:00,2023-05-18T00:00:00-07:00,2023-05-18T07:00:00+00:00,CAISO,128971.65622
2023-05-17T00:00:00-07:00,2023-05-17T07:00:00+00:00,2023-05-18T00:00:00-07:00,2023-05-18T07:00:00+00:00,NP15,19907.31092
2023-05-17T00:00:00-07:00,2023-05-17T07:00:00+00:00,2023-05-18T00:00:00-07:00,2023-05-18T07:00:00+00:00,SP15,90910.05837
2023-05-17T00:00:00-07:00,2023-05-17T07:00:00+00:00,2023-05-18T00:00:00-07:00,2023-05-18T07:00:00+00:00,ZP26,18154.28693
2023-05-18T00:00:00-07:00,2023-05-18T07:00:00+00:00,2023-05-19T00:00:00-07:00,2023-05-19T07:00:00+00:00,CAISO,124549.90151
2023-05-18T00:00:00-07:00,2023-05-18T07:00:00+00:00,2023-05-19T00:00:00-07:00,2023-05-19T07:00:00+00:00,NP15,20555.87074
2023-05-18T00:00:00-07:00,2023-05-18T07:00:00+00:00,2023-05-19T00:00:00-07:00,2023-05-19T07:00:00+00:00,SP15,88577.75503
2023-05-18T00:00:00-07:00,2023-05-18T07:00:00+00:00,2023-05-19T00:00:00-07:00,2023-05-19T07:00:00+00:00,ZP26,15416.27574
2023-05-19T00:00:00-07:00,2023-05-19T07:00:00+00:00,2023-05-20T00:00:00-07:00,2023-05-20T07:00:00+00:00,CAISO,130807.6445
2023-05-19T00:00:00-07:00,2023-05-19T07:00:00+00:00,2023-05-20T00:00:00-07:00,2023-05-20T07:00:00+00:00,NP15,20569.6694
2023-05-19T00:00:00-07:00,2023-05-19T07:00:00+00:00,2023-05-20T00:00:00-07:00,2023-05-20T07:00:00+00:00,SP15,94502.6956
2023-05-19T00:00:00-07:00,2023-05-19T07:00:00+00:00,2023-05-20T00:00:00-07:00,2023-05-20T07:00:00+00:00,ZP26,15735.2795
2023-05-20T00:00:00-07:00,2023-05-20T07:00:00+00:00,2023-05-21T00:00:00-07:00,2023-05-21T07:00:00+00:00,CAISO,123709.43633
2023-05-20T00:00:00-07:00,2023-05-20T07:00:00+00:00,2023-05-21T00:00:00-07:00,2023-05-21T07:00:00+00:00,NP15,20459.87059
2023-05-20T00:00:00-07:00,2023-05-20T07:00:00+00:00,2023-05-21T00:00:00-07:00,2023-05-21T07:00:00+00:00,SP15,87666.39456
2023-05-20T00:00:00-07:00,2023-05-20T07:00:00+00:00,2023-05-21T00:00:00-07:00,2023-05-21T07:00:00+00:00,ZP26,15583.17118
2023-05-21T00:00:00-07:00,2023-05-21T07:00:00+00:00,2023-05-22T00:00:00-07:00,2023-05-22T07:00:00+00:00,CAISO,119581.17655
2023-05-21T00:00:00-07:00,2023-05-21T07:00:00+00:00,2023-05-22T00:00:00-07:00,2023-05-22T07:00:00+00:00,NP15,19367.09389
2023-05-21T00:00:00-07:00,2023-05-21T07:00:00+00:00,2023-05-22T00:00:00-07:00,2023-05-22T07:00:00+00:00,SP15,85414.61467
2023-05-21T00:00:00-07:00,2023-05-21T07:00:00+00:00,2023-05-22T00:00:00-07:00,2023-05-22T07:00:00+00:00,ZP26,14799.46799
2023-05-22T00:00:00-07:00,2023-05-22T07:00:00+00:00,2023-05-23T00:00:00-07:00,2023-05-23T07:00:00+00:00,CAISO,128728.87972
2023-05-22T00:00:00-07:00,2023-05-22T07:00:00+00:00,2023-05-23T00:00:00-07:00,2023-05-23T07:00:00+00:00,NP15,19547.07481
2023-05-22T00:00:00-07:00,2023-05-22T07:00:00+00:00,2023-05-23T00:00:00-07:00,2023-05-23T07:00:00+00:00,SP15,93852.21261
2023-05-22T00:00:00-07:00,2023-05-22T07:00:00+00:00,2023-05-23T00:00:00-07:00,2023-05-23T07:00:00+00:00,ZP26,15329.5923
2023-05-23T00:00:00-07:00,2023-05-23T07:00:00+00:00,2023-05-24T00:00:00-07:00,2023-05-24T07:00:00+00:00,CAISO,136494.78359
2023-05-23T00:00:00-07:00,2023-05-23T07:00:00+00:00,2023-05-24T00:00:00-07:00,2023-05-24T07:00:00+00:00,NP15,19162.84108
2023-05-23T00:00:00-07:00,2023-05-23T07:00:00+00:00,2023-05-24T00:00:00-07:00,2023-05-24T07:00:00+00:00,SP15,100578.94467
2023-05-23T00:00:00-07:00,2023-05-23T07:00:00+00:00,2023-05-24T00:00:00-07:00,2023-05-24T07:00:00+00:00,ZP26,16752.99784
2023-05-24T00:00:00-07:00,2023-05-24T07:00:00+00:00,2023-05-25T00:00:00-07:00,2023-05-25T07:00:00+00:00,CAISO,137839.87271
2023-05-24T00:00:00-07:00,2023-05-24T07:00:00+00:00,2023-05-25T00:00:00-07:00,2023-05-25T07:00:00+00:00,NP15,18638.65351
2023-05-24T00:00:00-07:00,2023-05-24T07:00:00+00:00,2023-05-25T00:00:00-07:00,2023-05-25T07:00:00+00:00,SP15,101080.11117
2023-05-24T00:00:00-07:00,2023-05-24T07:00:00+00:00,2023-05-25T00:00:00-07:00,2023-05-25T07:00:00+00:00,ZP26,18121.10803
2023-05-25T00:00:00-07:00,2023-05-25T07:00:00+00:00,2023-05-26T00:00:00-07:00,2023-05-26T07:00:00+00:00,CAISO,140115.11908
2023-05-25T00:00:00-07:00,2023-05-25T07:00:00+00:00,2023-05-26T00:00:00-07:00,2023-05-26T07:00:00+00:00,NP15,18553.15717
2023-05-25T00:00:00-07:00,2023-05-25T07:00:00+00:00,2023-05-26T00:00:00-07:00,2023-05-26T07:00:00+00:00,SP15,103655.9857
2023-05-25T00:00:00-07:00,2023-05-25T07:00:00+00:00,2023-05-26T00:00:00-07:00,2023-05-26T07:00:00+00:00,ZP26,17905.97621
2023-05-26T00:00:00-07:00,2023-05-26T07:00:00+00:00,2023-05-27T00:00:00-07:00,2023-05-27T07:00:00+00:00,CAISO,124956.39796
2023-05-26T00:00:00-07:00,2023-05-26T07:00:00+00:00,2023-05-27T00:00:00-07:00,2023-05-27T07:00:00+00:00,NP15,16986.71894
2023-05-26T00:00:00-07:00,2023-05-26T07:00:00+00:00,2023-05-27T00:00:00-07:00,2023-05-27T07:00:00+00:00,SP15,94365.41693
2023-05-26T00:00:00-07:00,2023-05-26T07:00:00+00:00,2023-05-27T00:00:00-07:00,2023-05-27T07:00:00+00:00,ZP26,13604.26209
2023-05-27T00:00:00-07:00,2023-05-27T07:00:00+00:00,2023-05-28T00:00:00-07:00,2023-05-28T07:00:00+00:00,CAISO,124893.86938
2023-05-27T00:00:00-07:00,2023-05-27T07:00:00+00:00,2023-05-28T00:00:00-07:00,2023-05-28T07:00:00+00:00,NP15,16400.57954
2023-05-27T00:00:00-07:00,2023-05-27T07:00:00+00:00,2023-05-28T00:00:00-07:00,2023-05-28T07:00:00+00:00,SP15,93839.57431
2023-05-27T00:00:00-07:00,2023-05-27T07:00:00+00:00,2023-05-28T00:00:00-07:00,2023-05-28T07:00:00+00:00,ZP26,14653.71553
2023-05-28T00:00:00-07:00,2023-05-28T07:00:00+00:00,2023-05-29T00:00:00-07:00,2023-05-29T07:00:00+00:00,CAISO,130158.37862
2023-05-28T00:00:00-07:00,2023-05-28T07:00:00+00:00,2023-05-29T00:00:00-07:00,2023-05-29T07:00:00+00:00,NP15,13114.70018
2023-05-28T00:00:00-07:00,2023-05-28T07:00:00+00:00,2023-05-29T00:00:00-07:00,2023-05-29T07:00:00+00:00,SP15,100455.9572
2023-05-28T00:00:00-07:00,2023-05-28T07:00:00+00:00,2023-05-29T00:00:00-07:00,2023-05-29T07:00:00+00:00,ZP26,16587.72124
2023-05-29T00:00:00-07:00,2023-05-29T07:00:00+00:00,2023-05-30T00:00:00-07:00,2023-05-30T07:00:00+00:00,CAISO,135334.67776
2023-05-29T00:00:00-07:00,2023-05-29T07:00:00+00:00,2023-05-30T00:00:00-07:00,2023-05-30T07:00:00+00:00,NP15,15956.57197
2023-05-29T00:00:00-07:00,2023-05-29T07:00:00+00:00,2023-05-30T00:00:00-07:00,2023-05-30T07:00:00+00:00,SP15,102586.69494
2023-05-29T00:00:00-07:00,2023-05-29T07:00:00+00:00,2023-05-30T00:00:00-07:00,2023-05-30T07:00:00+00:00,ZP26,16791.41085
2023-05-30T00:00:00-07:00,2023-05-30T07:00:00+00:00,2023-05-31T00:00:00-07:00,2023-05-31T07:00:00+00:00,CAISO,125095.75502
2023-05-30T00:00:00-07:00,2023-05-30T07:00:00+00:00,2023-05-31T00:00:00-07:00,2023-05-31T07:00:00+00:00,NP15,16023.70988
2023-05-30T00:00:00-07:00,2023-05-30T07:00:00+00:00,2023-05-31T00:00:00-07:00,2023-05-31T07:00:00+00:00,SP15,96628.00636
2023-05-30T00:00:00-07:00,2023-05-30T07:00:00+00:00,2023-05-31T00:00:00-07:00,2023-05-31T07:00:00+00:00,ZP26,12444.03878
2023-05-31T00:00:00-07:00,2023-05-31T07:00:00+00:00,2023-06-01T00:00:00-07:00,2023-06-01T07:00:00+00:00,CAISO,133495.58049
2023-05-31T00:00:00-07:00,2023-05-31T07:00:00+00:00,2023-06-01T00:00:00-07:00,2023-06-01T07:00:00+00:00,NP15,17136.89609
2023-05-31T00:00:00-07:00,2023-05-31T07:00:00+00:00,2023-06-01T00:00:00-07:00,2023-06-01T07:00:00+00:00,SP15,100749.98538
2023-05-31T00:00:00-07:00,2023-05-31T07:00:00+00:00,2023-06-01T00:00:00-07:00,2023-06-01T07:00:00+00:00,ZP26,15608.69902
2023-06-01T00:00:00-07:00,2023-06-01T07:00:00+00:00,2023-06-02T00:00:00-07:00,2023-06-02T07:00:00+00:00,CAISO,144819.51576
2023-06-01T00:00:00-07:00,2023-06-01T07:00:00+00:00,2023-06-02T00:00:00-07:00,2023-06-02T07:00:00+00:00,NP15,18946.04795
2023-06-01T00:00:00-07:00,2023-06-01T07:00:00+00:00,2023-06-02T00:00:00-07:00,2023-06-02T07:00:00+00:00,SP15,107978.75854
2023-06-01T00:00:00-07:00,2023-06-01T07:00:00+00:00,2023-06-02T00:00:00-07:00,2023-06-02T07:00:00+00:00,ZP26,17894.70927
2023-06-02T00:00:00-07:00,2023-06-02T07:00:00+00:00,2023-06-03T00:00:00-07:00,2023-06-03T07:00:00+00:00,CAISO,144104.51311
2023-06-02T00:00:00-07:00,2023-06-02T07:00:00+00:00,2023-06-03T00:00:00-07:00,2023-06-03T07:00:00+00:00,NP15,19848.013
2023-06-02T00:00:00-07:00,2023-06-02T07:00:00+00:00,2023-06-03T00:00:00-07:00,2023-06-03T07:00:00+00:00,SP15,104950.73895
2023-06-02T00:00:00-07:00,2023-06-02T07:00:00+00:00,2023-06-03T00:00:00-07:00,2023-06-03T07:00:00+00:00,ZP26,19305.76116
2023-06-03T00:00:00-07:00,2023-06-03T07:00:00+00:00,2023-06-04T00:00:00-07:00,2023-06-04T07:00:00+00:00,CAISO,136489.03201
2023-06-03T00:00:00-07:00,2023-06-03T07:00:00+00:00,2023-06-04T00:00:00-07:00,2023-06-04T07:00:00+00:00,NP15,18894.32842
2023-06-03T00:00:00-07:00,2023-06-03T07:00:00+00:00,2023-06-04T00:00:00-07:00,2023-06-04T07:00:00+00:00,SP15,99103.60397
2023-06-03T00:00:00-07:00,2023-06-03T07:00:00+00:00,2023-06-04T00:00:00-07:00,2023-06-04T07:00:00+00:00,ZP26,18491.09962
2023-06-04T00:00:00-07:00,2023-06-04T07:00:00+00:00,2023-06-05T00:00:00-07:00,2023-06-05T07:00:00+00:00,CAISO,137871.9509
2023-06-04T00:00:00-07:00,2023-06-04T07:00:00+00:00,2023-06-05T00:00:00-07:00,2023-06-05T07:00:00+00:00,NP15,18890.48971
2023-06-04T00:00:00-07:00,2023-06-04T07:00:00+00:00,2023-06-05T00:00:00-07:00,2023-06-05T07:00:00+00:00,SP15,101043.59827
2023-06-04T00:00:00-07:00,2023-06-04T07:00:00+00:00,2023-06-05T00:00:00-07:00,2023-06-05T07:00:00+00:00,ZP26,17937.86292
2023-06-05T00:00:00-07:00,2023-06-05T07:00:00+00:00,2023-06-06T00:00:00-07:00,2023-06-06T07:00:00+00:00,CAISO,113679.67908
2023-06-05T00:00:00-07:00,2023-06-05T07:00:00+00:00,2023-06-06T00:00:00-07:00,2023-06-06T07:00:00+00:00,NP15,12306.7839
2023-06-05T00:00:00-07:00,2023-06-05T07:00:00+00:00,2023-06-06T00:00:00-07:00,2023-06-06T07:00:00+00:00,SP15,89916.44694
2023-06-05T00:00:00-07:00,2023-06-05T07:00:00+00:00,2023-06-06T00:00:00-07:00,2023-06-06T07:00:00+00:00,ZP26,11456.44824
2023-06-06T00:00:00-07:00,2023-06-06T07:00:00+00:00,2023-06-07T00:00:00-07:00,2023-06-07T07:00:00+00:00,CAISO,113348.05077
2023-06-06T00:00:00-07:00,2023-06-06T07:00:00+00:00,2023-06-07T00:00:00-07:00,2023-06-07T07:00:00+00:00,NP15,14069.21891
2023-06-06T00:00:00-07:00,2023-06-06T07:00:00+00:00,2023-06-07T00:00:00-07:00,2023-06-07T07:00:00+00:00,SP15,88157.38854
2023-06-06T00:00:00-07:00,2023-06-06T07:00:00+00:00,2023-06-07T00:00:00-07:00,2023-06-07T07:00:00+00:00,ZP26,11121.44332
2023-06-07T00:00:00-07:00,2023-06-07T07:00:00+00:00,2023-06-08T00:00:00-07:00,2023-06-08T07:00:00+00:00,CAISO,99233.63763
2023-06-07T00:00:00-07:00,2023-06-07T07:00:00+00:00,2023-06-08T00:00:00-07:00,2023-06-08T07:00:00+00:00,NP15,12921.60207
2023-06-07T00:00:00-07:00,2023-06-07T07:00:00+00:00,2023-06-08T00:00:00-07:00,2023-06-08T07:00:00+00:00,SP15,75375.84073
2023-06-07T00:00:00-07:00,2023-06-07T07:00:00+00:00,2023-06-08T00:00:00-07:00,2023-06-08T07:00:00+00:00,ZP26,10936.19483
2023-06-08T00:00:00-07:00,2023-06-08T07:00:00+00:00,2023-06-09T00:00:00-07:00,2023-06-09T07:00:00+00:00,CAISO,110677.57648
2023-06-08T00:00:00-07:00,2023-06-08T07:00:00+00:00,2023-06-09T00:00:00-07:00,2023-06-09T07:00:00+00:00,NP15,12272.473
2023-06-08T00:00:00-07:00,2023-06-08T07:00:00+00:00,2023-06-09T00:00:00-07:00,2023-06-09T07:00:00+00:00,SP15,86841.69603
2023-06-08T00:00:00-07:00,2023-06-08T07:00:00+00:00,2023-06-09T00:00:00-07:00,2023-06-09T07:00:00+00:00,ZP26,11563.40745
2023-06-09T00:00:00-07:00,2023-06-09T07:00:00+00:00,2023-06-10T00:00:00-07:00,2023-06-10T07:00:00+00:00,CAISO,135914.16484
2023-06-09T00:00:00-07:00,2023-06-09T07:00:00+00:00,2023-06-10T00:00:00-07:00,2023-06-10T07:00:00+00:00,NP15,19149.70541
2023-06-09T00:00:00-07:00,2023-06-09T07:00:00+00:00,2023-06-10T00:00:00-07:00,2023-06-10T07:00:00+00:00,SP15,99036.62721
2023-06-09T00:00:00-07:00,2023-06-09T07:00:00+00:00,2023-06-10T00:00:00-07:00,2023-06-10T07:00:00+00:00,ZP26,17727.83222
2023-06-10T00:00:00-07:00,2023-06-10T07:00:00+00:00,2023-06-11T00:00:00-07:00,2023-06-11T07:00:00+00:00,CAISO,107458.03102
2023-06-10T00:00:00-07:00,2023-06-10T07:00:00+00:00,2023-06-11T00:00:00-07:00,2023-06-11T07:00:00+00:00,NP15,13523.94923
2023-06-10T00:00:00-07:00,2023-06-10T07:00:00+00:00,2023-06-11T00:00:00-07:00,2023-06-11T07:00:00+00:00,SP15,80465.59125
2023-06-10T00:00:00-07:00,2023-06-10T07:00:00+00:00,2023-06-11T00:00:00-07:00,2023-06-11T07:00:00+00:00,ZP26,13468.49054
2023-06-11T00:00:00-07:00,2023-06-11T07:00:00+00:00,2023-06-12T00:00:00-07:00,2023-06-12T07:00:00+00:00,CAISO,116980.71745
2023-06-11T00:00:00-07:00,2023-06-11T07:00:00+00:00,2023-06-12T00:00:00-07:00,2023-06-12T07:00:00+00:00,NP15,12681.93316
2023-06-11T00:00:00-07:00,2023-06-11T07:00:00+00:00,2023-06-12T00:00:00-07:00,2023-06-12T07:00:00+00:00,SP15,89285.81267
2023-06-11T00:00:00-07:00,2023-06-11T07:00:00+00:00,2023-06-12T00:00:00-07:00,2023-06-12T07:00:00+00:00,ZP26,15012.97162
2023-06-12T00:00:00-07:00,2023-06-12T07:00:00+00:00,2023-06-13T00:00:00-07:00,2023-06-13T07:00:00+00:00,CAISO,134928.10427
2023-06-12T00:00:00-07:00,2023-06-12T07:00:00+00:00,2023-06-13T00:00:00-07:00,2023-06-13T07:00:00+00:00,NP15,18590.37386
2023-06-12T00:00:00-07:00,2023-06-12T07:00:00+00:00,2023-06-13T00:00:00-07:00,2023-06-13T07:00:00+00:00,SP15,98511.15244
2023-06-12T00:00:00-07:00,2023-06-12T07:00:00+00:00,2023-06-13T00:00:00-07:00,2023-06-13T07:00:00+00:00,ZP26,17826.57797
2023-06-13T00:00:00-07:00,2023-06-13T07:00:00+00:00,2023-06-14T00:00:00-07:00,2023-06-14T07:00:00+00:00,CAISO,145370.0749
2023-06-13T00:00:00-07:00,2023-06-13T07:00:00+00:00,2023-06-14T00:00:00-07:00,2023-06-14T07:00:00+00:00,NP15,19803.69556
2023-06-13T00:00:00-07:00,2023-06-13T07:00:00+00:00,2023-06-14T00:00:00-07:00,2023-06-14T07:00:00+00:00,SP15,106498.25412
2023-06-13T00:00:00-07:00,2023-06-13T07:00:00+00:00,2023-06-14T00:00:00-07:00,2023-06-14T07:00:00+00:00,ZP26,19068.12522
2023-06-14T00:00:00-07:00,2023-06-14T07:00:00+00:00,2023-06-15T00:00:00-07:00,2023-06-15T07:00:00+00:00,CAISO,142233.63138
2023-06-14T00:00:00-07:00,2023-06-14T07:00:00+00:00,2023-06-15T00:00:00-07:00,2023-06-15T07:00:00+00:00,NP15,20197.21316
2023-06-14T00:00:00-07:00,2023-06-14T07:00:00+00:00,2023-06-15T00:00:00-07:00,2023-06-15T07:00:00+00:00,SP15,102462.97703
2023-06-14T00:00:00-07:00,2023-06-14T07:00:00+00:00,2023-06-15T00:00:00-07:00,2023-06-15T07:00:00+00:00,ZP26,19573.44119
2023-06-15T00:00:00-07:00,2023-06-15T07:00:00+00:00,2023-06-16T00:00:00-07:00,2023-06-16T07:00:00+00:00,CAISO,144638.40819
2023-06-15T00:00:00-07:00,2023-06-15T07:00:00+00:00,2023-06-16T00:00:00-07:00,2023-06-16T07:00:00+00:00,NP15,20010.3629
2023-06-15T00:00:00-07:00,2023-06-15T07:00:00+00:00,2023-06-16T00:00:00-07:00,2023-06-16T07:00:00+00:00,SP15,104487.43627
2023-06-15T00:00:00-07:00,2023-06-15T07:00:00+00:00,2023-06-16T00:00:00-07:00,2023-06-16T07:00:00+00:00,ZP26,20140.60902
2023-06-16T00:00:00-07:00,2023-06-16T07:00:00+00:00,2023-06-17T00:00:00-07:00,2023-06-17T07:00:00+00:00,CAISO,137579.80146
2023-06-16T00:00:00-07:00,2023-06-16T07:00:00+00:00,2023-06-17T00:00:00-07:00,2023-06-17T07:00:00+00:00,NP15,19677.46883
2023-06-16T00:00:00-07:00,2023-06-16T07:00:00+00:00,2023-06-17T00:00:00-07:00,2023-06-17T07:00:00+00:00,SP15,98573.73948
2023-06-16T00:00:00-07:00,2023-06-16T07:00:00+00:00,2023-06-17T00:00:00-07:00,2023-06-17T07:00:00+00:00,ZP26,19328.59315
2023-06-17T00:00:00-07:00,2023-06-17T07:00:00+00:00,2023-06-18T00:00:00-07:00,2023-06-18T07:00:00+00:00,CAISO,139777.56086
2023-06-17T00:00:00-07:00,2023-06-17T07:00:00+00:00,2023-06-18T00:00:00-07:00,2023-06-18T07:00:00+00:00,NP15,18186.18865
2023-06-17T00:00:00-07:00,2023-06-17T07:00:00+00:00,2023-06-18T00:00:00-07:00,2023-06-18T07:00:00+00:00,SP15,102366.52488
2023-06-17T00:00:00-07:00,2023-06-17T07:00:00+00:00,2023-06-18T00:00:00-07:00,2023-06-18T07:00:00+00:00,ZP26,19224.84733
2023-06-18T00:00:00-07:00,2023-06-18T07:00:00+00:00,2023-06-19T00:00:00-07:00,2023-06-19T07:00:00+00:00,CAISO,122109.65395
2023-06-18T00:00:00-07:00,2023-06-18T07:00:00+00:00,2023-06-19T00:00:00-07:00,2023-06-19T07:00:00+00:00,NP15,18200.36776
2023-06-18T00:00:00-07:00,2023-06-18T07:00:00+00:00,2023-06-19T00:00:00-07:00,2023-06-19T07:00:00+00:00,SP15,90479.2514
2023-06-18T00:00:00-07:00,2023-06-18T07:00:00+00:00,2023-06-19T00:00:00-07:00,2023-06-19T07:00:00+00:00,ZP26,13430.03479
2023-06-19T00:00:00-07:00,2023-06-19T07:00:00+00:00,2023-06-20T00:00:00-07:00,2023-06-20T07:00:00+00:00,CAISO,122779.12523
2023-06-19T00:00:00-07:00,2023-06-19T07:00:00+00:00,2023-06-20T00:00:00-07:00,2023-06-20T07:00:00+00:00,NP15,18269.71469
2023-06-19T00:00:00-07:00,2023-06-19T07:00:00+00:00,2023-06-20T00:00:00-07:00,2023-06-20T07:00:00+00:00,SP15,86161.82994
2023-06-19T00:00:00-07:00,2023-06-19T07:00:00+00:00,2023-06-20T00:00:00-07:00,2023-06-20T07:00:00+00:00,ZP26,18347.5806
2023-06-20T00:00:00-07:00,2023-06-20T07:00:00+00:00,2023-06-21T00:00:00-07:00,2023-06-21T07:00:00+00:00,CAISO,136657.74705
2023-06-20T00:00:00-07:00,2023-06-20T07:00:00+00:00,2023-06-21T00:00:00-07:00,2023-06-21T07:00:00+00:00,NP15,16193.12062
2023-06-20T00:00:00-07:00,2023-06-20T07:00:00+00:00,2023-06-21T00:00:00-07:00,2023-06-21T07:00:00+00:00,SP15,104800.91585
2023-06-20T00:00:00-07:00,2023-06-20T07:00:00+00:00,2023-06-21T00:00:00-07:00,2023-06-21T07:00:00+00:00,ZP26,15663.71058
2023-06-21T00:00:00-07:00,2023-06-21T07:00:00+00:00,2023-06-22T00:00:00-07:00,2023-06-22T07:00:00+00:00,CAISO,143145.17316
2023-06-21T00:00:00-07:00,2023-06-21T07:00:00+00:00,2023-06-22T00:00:00-07:00,2023-06-22T07:00:00+00:00,NP15,20893.25887
2023-06-21T00:00:00-07:00,2023-06-21T07:00:00+00:00,2023-06-22T00:00:00-07:00,2023-06-22T07:00:00+00:00,SP15,103990.99407
2023-06-21T00:00:00-07:00,2023-06-21T07:00:00+00:00,2023-06-22T00:00:00-07:00,2023-06-22T07:00:00+00:00,ZP26,18260.92022
2023-06-22T00:00:00-07:00,2023-06-22T07:00:00+00:00,2023-06-23T00:00:00-07:00,2023-06-23T07:00:00+00:00,CAISO,146720.71865
2023-06-22T00:00:00-07:00,2023-06-22T07:00:00+00:00,2023-06-23T00:00:00-07:00,2023-06-23T07:00:00+00:00,NP15,17902.60806
2023-06-22T00:00:00-07:00,2023-06-22T07:00:00+00:00,2023-06-23T00:00:00-07:00,2023-06-23T07:00:00+00:00,SP15,109665.64466
2023-06-22T00:00:00-07:00,2023-06-22T07:00:00+00:00,2023-06-23T00:00:00-07:00,2023-06-23T07:00:00+00:00,ZP26,19152.46593
2023-06-23T00:00:00-07:00,2023-06-23T07:00:00+00:00,2023-06-24T00:00:00-07:00,2023-06-24T07:00:00+00:00,CAISO,142920.48188
2023-06-23T00:00:00-07:00,2023-06-23T07:00:00+00:00,2023-06-24T00:00:00-07:00,2023-06-24T07:00:00+00:00,NP15,20220.48213
2023-06-23T00:00:00-07:00,2023-06-23T07:00:00+00:00,2023-06-24T00:00:00-07:00,2023-06-24T07:00:00+00:00,SP15,105359.9139
2023-06-23T00:00:00-07:00,2023-06-23T07:00:00+00:00,2023-06-24T00:00:00-07:00,2023-06-24T07:00:00+00:00,ZP26,17340.08585
2023-06-24T00:00:00-07:00,2023-06-24T07:00:00+00:00,2023-06-25T00:00:00-07:00,2023-06-25T07:00:00+00:00,CAISO,136891.91367
2023-06-24T00:00:00-07:00,2023-06-24T07:00:00+00:00,2023-06-25T00:00:00-07:00,2023-06-25T07:00:00+00:00,NP15,16109.54544
2023-06-24T00:00:00-07:00,2023-06-24T07:00:00+00:00,2023-06-25T00:00:00-07:00,2023-06-25T07:00:00+00:00,SP15,103221.8279
2023-06-24T00:00:00-07:00,2023-06-24T07:00:00+00:00,2023-06-25T00:00:00-07:00,2023-06-25T07:00:00+00:00,ZP26,17560.54033
2023-06-25T00:00:00-07:00,2023-06-25T07:00:00+00:00,2023-06-26T00:00:00-07:00,2023-06-26T07:00:00+00:00,CAISO,132249.16493
2023-06-25T00:00:00-07:00,2023-06-25T07:00:00+00:00,2023-06-26T00:00:00-07:00,2023-06-26T07:00:00+00:00,NP15,13998.00189
2023-06-25T00:00:00-07:00,2023-06-25T07:00:00+00:00,2023-06-26T00:00:00-07:00,2023-06-26T07:00:00+00:00,SP15,101894.12555
2023-06-25T00:00:00-07:00,2023-06-25T07:00:00+00:00,2023-06-26T00:00:00-07:00,2023-06-26T07:00:00+00:00,ZP26,16357.03749
